index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
10448,10/02/2015 3:34,20.2,32.9,0.0,452.33333330000005,0.004819147,0
5557,6/02/2015 18:03,21.7,20.945,433.0,780.75,0.003356594,1
13199,13/02/2015 6:39,20.89,25.15,0.0,542.0,0.003838102,0
1405,3/02/2015 13:44,23.2,25.5,598.4,866.2,0.004484778,1
1411,3/02/2015 13:50,23.2,25.68,611.6,875.5,0.004516665,1
5808,6/02/2015 22:14,20.0,18.89,0.0,439.66666669999995,0.002723803,0
2813,4/02/2015 20:19,21.7,26.89,0.0,526.0,0.004315935999999999,0
16687,15/02/2015 16:46,21.0,31.89,40.0,664.3333332999999,0.004908091,0
8075,8/02/2015 12:01,19.2,30.79,65.66666667,423.33333330000005,0.004234617,0
3,2/02/2015 14:22,23.7225,26.125,493.75,774.75,0.004743773,1
5219,6/02/2015 12:24,21.79,20.2925,486.5,799.5,0.003269508,1
8100,8/02/2015 12:26,19.7,30.2,72.75,425.5,0.004285039,0
75,2/02/2015 15:34,23.2,28.4175,464.0,1112.75,0.005002016,1
15630,14/02/2015 23:10,20.0,35.79,0.0,530.0,0.0051809609999999996,0
8332,8/02/2015 16:18,19.7,26.79,31.0,419.3333333,0.003798244,0
5575,6/02/2015 18:21,21.39,20.5,0.0,722.5,0.003222838,0
4756,6/02/2015 4:41,20.46333333,18.7,0.0,429.5,0.002775002,0
13742,13/02/2015 15:42,22.6,29.175,479.0,584.75,0.00495165,1
7635,8/02/2015 4:40,19.39,31.29,0.0,430.66666669999995,0.004355451,0
12677,12/02/2015 21:56,21.1,27.35,0.0,567.5,0.004230721,0
16310,15/02/2015 10:30,22.1,28.79,176.66666669999998,638.0,0.004738305999999999,0
15340,14/02/2015 18:20,19.79,35.5,0.0,513.0,0.005071626,0
14470,14/02/2015 3:49,19.65,36.45,0.0,499.5,0.0051630370000000005,0
871,3/02/2015 4:50,20.39,22.5,0.0,436.25,0.003326758,0
8292,8/02/2015 15:38,20.0,26.29,51.5,426.0,0.003797345,0
4754,6/02/2015 4:40,20.445,18.7,0.0,436.0,0.00277185,0
12,2/02/2015 14:31,23.7,26.6,475.25,832.0,0.004824104,1
16551,15/02/2015 14:31,22.0,30.5,81.0,690.6666667000001,0.00499124,0
3750,5/02/2015 11:55,22.175,27.175,454.75,1127.25,0.004491221,1
16418,15/02/2015 12:17,22.79,28.7,264.5,632.6666667000001,0.004927319,0
2186,4/02/2015 2:44,20.7,25.0,0.0,494.75,0.003770435,0
12918,13/02/2015 1:58,21.0,24.65,0.0,583.5,0.003787021,0
14673,14/02/2015 7:13,19.575,38.5225,0.0,502.66666669999995,0.005433576999999999,0
8535,8/02/2015 19:40,19.29,27.7,0.0,435.0,0.003828582,0
8520,8/02/2015 19:25,19.39,27.6,0.0,437.5,0.003838647,0
6403,7/02/2015 8:09,19.6,19.5,14.0,453.5,0.002742927,0
12182,12/02/2015 13:41,24.15,23.89,179.5,691.25,0.004448745,0
10873,11/02/2015 15:53,21.89,30.2,429.0,795.0,0.004908434000000001,1
14428,14/02/2015 3:08,19.79,36.4,0.0,503.5,0.005201278,0
14750,14/02/2015 8:30,19.79,36.79,0.0,507.5,0.005257476999999999,0
16328,15/02/2015 10:47,21.89,29.2,107.6,634.0,0.004744663,0
11855,12/02/2015 8:15,20.6,21.945,6.0,909.0,0.0032868090000000003,0
5985,7/02/2015 1:11,19.945,18.7,0.0,434.0,0.0026870759999999996,0
7740,8/02/2015 6:26,19.2225,31.7,0.0,434.25,0.004366811,0
3235,5/02/2015 3:21,20.89,24.89,0.0,442.0,0.003798181,0
9320,9/02/2015 8:45,19.5,27.1,440.0,481.5,0.0037947209999999996,1
3422,5/02/2015 6:28,20.89,23.1,0.0,453.75,0.003523482,0
5104,6/02/2015 10:30,21.315,20.865,469.0,825.0,0.003265396,1
4058,5/02/2015 17:04,22.29,25.85666667,433.0,1038.666667,0.004302068,1
2291,4/02/2015 4:30,20.7,24.5,0.0,474.75,0.003694578,0
12841,13/02/2015 0:40,21.0,25.02666667,0.0,577.3333332999999,0.003845247,0
8930,9/02/2015 2:16,19.39,26.89,0.0,470.5,0.003739306,0
11035,11/02/2015 18:35,21.6,28.73,0.0,593.5,0.004585114,0
16513,15/02/2015 13:53,22.2,30.0,57.0,663.0,0.004969456,0
15314,14/02/2015 17:54,19.89,35.45,0.0,517.0,0.00509619,0
929,3/02/2015 5:48,20.29,22.7,0.0,441.5,0.003335705,0
10656,10/02/2015 7:01,20.29,33.09,0.0,446.0,0.004874453,0
12442,12/02/2015 18:02,21.89,28.0,0.0,609.5,0.004548251,0
12052,12/02/2015 11:31,24.1,22.42666667,250.0,845.0,0.0041618259999999995,0
3129,5/02/2015 1:34,21.2,25.1,0.0,442.0,0.00390455,0
13150,13/02/2015 5:50,20.73,25.06666667,0.0,557.3333332999999,0.003787586,0
14037,13/02/2015 20:37,20.5,31.5,0.0,512.0,0.00469949,0
10202,9/02/2015 23:28,20.39,33.0,0.0,532.0,0.004891455,0
13672,13/02/2015 14:31,23.39,27.0,560.25,562.0,0.004805854,1
8696,8/02/2015 22:21,19.5,27.7,0.0,450.75,0.0038792609999999997,0
11705,12/02/2015 5:44,20.5,23.69666667,0.0,580.3333332999999,0.003528705,0
3585,5/02/2015 9:10,21.79,24.89,492.0,854.0,0.004015034000000001,1
11045,11/02/2015 18:45,21.5,29.6,0.0,605.0,0.004695965,0
4935,6/02/2015 7:40,20.2,18.6,401.3333333,439.0,0.0027153579999999997,1
4391,5/02/2015 22:37,20.56666667,21.03333333,0.0,456.0,0.0031430729999999997,0
6929,7/02/2015 16:54,20.66666667,20.49666667,14.0,441.0,0.003081515,0
16026,15/02/2015 5:45,20.1,32.3175,0.0,561.5,0.004703758,0
5174,6/02/2015 11:39,21.7,20.39,469.0,795.6666667000001,0.0032671840000000002,1
16839,15/02/2015 19:19,20.39,32.79,0.0,646.5,0.004860084000000001,0
12003,12/02/2015 10:43,23.7,22.82333333,295.0,836.0,0.004134625,0
40,2/02/2015 14:58,23.6,27.85666667,470.33333330000005,1024.666667,0.005023268,1
11580,12/02/2015 3:40,20.6,24.245,0.0,616.0,0.003633303,0
14506,14/02/2015 4:25,19.6,36.59,0.0,502.0,0.005166825,0
8600,8/02/2015 20:45,19.39,27.445,0.0,447.0,0.003816957,0
2793,4/02/2015 19:59,21.79,27.1,0.0,538.0,0.004374038,0
15240,14/02/2015 16:40,20.03333333,35.86333333,24.0,518.0,0.005202484,0
12105,12/02/2015 12:24,24.14,22.7,246.75,730.0,0.004223088,0
7896,8/02/2015 9:02,19.2675,31.175,30.5,430.75,0.0043061309999999995,0
16456,15/02/2015 12:55,23.1,28.65,144.0,635.0,0.005012626,0
6411,7/02/2015 8:17,19.6,19.5,7.0,447.0,0.002742927,0
6992,7/02/2015 17:57,20.39,21.89,0.0,437.66666669999995,0.0032360970000000003,0
11808,12/02/2015 7:27,20.6,22.645,0.0,733.0,0.0033922229999999998,0
10813,11/02/2015 14:53,21.76,31.26,437.33333330000005,1014.333333,0.005041605,1
8515,8/02/2015 19:21,19.315,27.6,0.0,434.5,0.003820656,0
16471,15/02/2015 13:11,22.76,29.16666667,93.0,639.3333332999999,0.004998908,0
1986,3/02/2015 23:25,20.9175,25.1,0.0,561.0,0.003836949,0
4671,6/02/2015 3:16,20.55,19.0,0.0,434.0,0.002834911,0
6128,7/02/2015 3:34,19.79,19.2,0.0,436.0,0.0027327329999999998,0
3163,5/02/2015 2:09,21.0,25.0,0.0,445.0,0.0038411240000000004,0
12139,12/02/2015 12:59,24.35666667,23.35666667,231.33333330000002,780.3333332999999,0.004403337,0
10754,10/02/2015 8:39,20.315,33.345,426.0,474.25,0.004919969000000001,0
483,2/02/2015 22:21,20.7675,22.5,0.0,463.0,0.003405542,0
15824,15/02/2015 2:23,20.0,34.2,0.0,538.6666667000001,0.004948961,0
8814,9/02/2015 0:20,19.5,27.0,0.0,462.0,0.003780633,0
534,2/02/2015 23:12,20.7,22.29,0.0,455.5,0.0033595120000000003,0
16599,15/02/2015 15:19,21.7,31.0,64.25,656.75,0.004980887,0
5911,6/02/2015 23:57,20.0,18.7,0.0,441.0,0.002696288,0
3138,5/02/2015 1:44,21.2,25.0,0.0,443.0,0.003888897,0
8699,8/02/2015 22:25,19.5,27.7,0.0,454.0,0.0038792609999999997,0
8639,8/02/2015 21:24,19.5,27.6,0.0,446.0,0.00386517,0
11474,12/02/2015 1:53,20.5,25.445,0.0,554.5,0.003790638,0
5277,6/02/2015 13:23,21.29,19.6,479.0,653.5,0.003061725,1
11792,12/02/2015 7:12,20.5,22.7,0.0,668.0,0.003379483,0
16254,15/02/2015 9:34,21.35666667,28.99666667,232.33333330000002,624.3333332999999,0.004559031,0
2756,4/02/2015 19:21,22.1,27.2,0.0,580.0,0.004474738,0
13555,13/02/2015 12:35,23.89,25.075,766.0,610.5,0.004598158,1
15584,14/02/2015 22:24,19.89,35.95,0.0,535.5,0.005168666,0
6074,7/02/2015 2:39,19.89,18.89,0.0,437.0,0.0027052179999999997,0
270,2/02/2015 18:49,21.7,24.29,0.0,668.0,0.003896013,0
4318,5/02/2015 21:23,20.89,20.0,0.0,469.66666669999995,0.003048317,0
14213,13/02/2015 23:32,20.05,33.145,0.0,510.5,0.004810105,0
856,3/02/2015 4:34,20.39,22.4725,0.0,433.75,0.0033226709999999997,0
14717,14/02/2015 7:57,19.7,37.59,0.0,504.33333330000005,0.0053426030000000005,0
9197,9/02/2015 6:42,19.39,26.29,0.0,458.0,0.00365538,0
7814,8/02/2015 7:40,19.16666667,31.2,0.0,429.66666669999995,0.004282425,0
5005,6/02/2015 8:51,20.865,19.7675,433.0,637.5,0.003008055,1
49,2/02/2015 15:08,23.5,28.0,445.0,1053.6,0.005018735,1
15217,14/02/2015 16:17,20.0,35.79,40.0,514.5,0.0051809609999999996,0
1072,3/02/2015 8:10,20.7,24.37,419.0,584.8,0.003674858,1
8405,8/02/2015 17:31,19.39,27.15,14.0,422.0,0.003775681,0
6236,7/02/2015 5:22,19.79,19.29,0.0,439.5,0.002745599,0
3361,5/02/2015 5:26,20.92666667,23.5,0.0,448.0,0.003592988,0
551,2/02/2015 23:30,20.7,22.29,0.0,454.25,0.0033595120000000003,0
16408,15/02/2015 12:08,22.6,28.7675,263.5,628.0,0.004881946,0
10693,10/02/2015 7:38,20.29,33.0,0.0,449.0,0.004861092,0
1230,3/02/2015 10:49,21.89,28.30666667,503.0,1189.666667,0.004598434,1
16068,15/02/2015 6:28,20.0,32.2,0.0,576.5,0.0046573809999999995,0
2766,4/02/2015 19:32,22.1,27.2,0.0,564.3333332999999,0.004474738,0
16142,15/02/2015 7:41,20.1,31.29,0.0,595.0,0.004553112,0
1387,3/02/2015 13:25,23.2,25.6,176.0,933.2,0.004502493,0
15222,14/02/2015 16:21,20.1,35.82666667,32.66666667,518.3333333,0.0052187959999999995,0
7439,8/02/2015 1:25,19.5,30.1,0.0,433.5,0.00421765,0
9472,9/02/2015 11:18,21.2,33.12666667,480.66666669999995,1390.333333,0.005163542,1
7313,7/02/2015 23:19,19.6,28.89,0.0,433.5,0.004072399,0
993,3/02/2015 6:52,20.29,22.79,0.0,435.0,0.0033490020000000002,0
524,2/02/2015 23:03,20.7,22.37,0.0,449.8,0.003371635,0
10113,9/02/2015 21:59,20.5,33.4,0.0,662.0,0.0049852229999999996,0
15713,15/02/2015 0:33,20.0,35.4,0.0,546.0,0.005124039,0
9553,9/02/2015 12:39,21.42666667,34.06,469.0,1367.666667,0.0053852330000000006,1
14426,14/02/2015 3:06,19.79,36.45,0.0,509.0,0.005208482,0
1305,3/02/2015 12:04,22.29,27.55,558.0,1072.25,0.004585884,1
3125,5/02/2015 1:31,21.2,25.15,0.0,441.5,0.003912377,0
4178,5/02/2015 19:04,21.2,21.23,0.0,593.0,0.003299341,0
16189,15/02/2015 8:29,20.2,30.6,31.0,600.0,0.004479819,0
9729,9/02/2015 15:35,22.0,37.545,432.75,1792.0,0.006155544000000001,1
8632,8/02/2015 21:17,19.5,27.6,0.0,454.5,0.00386517,0
1594,3/02/2015 16:53,22.7,31.29,447.0,1377.2,0.005346307,1
12404,12/02/2015 17:23,22.0,27.79,433.0,617.6666667000001,0.004544515,1
16446,15/02/2015 12:46,23.2,28.5,345.0,627.0,0.005016654000000001,0
1102,3/02/2015 8:41,20.79,24.79,435.5,689.75,0.003759479,1
16143,15/02/2015 7:43,20.1,31.34,0.0,591.6666667000001,0.004560441,0
3301,5/02/2015 4:27,20.89,24.2,0.0,446.5,0.003692263,0
12542,12/02/2015 19:41,21.34,28.14,0.0,565.5,0.004418834,0
15851,15/02/2015 2:51,20.05,33.9,0.0,544.0,0.00492054,0
999,3/02/2015 6:58,20.236,22.83,0.0,431.4,0.003343671,0
10408,10/02/2015 2:54,20.2,32.79,0.0,455.0,0.004802909,0
13239,13/02/2015 7:19,20.84,25.495,0.0,528.5,0.0038790540000000003,0
4206,5/02/2015 19:32,21.2,19.895,0.0,531.0,0.003090838,0
16829,15/02/2015 19:08,20.39,32.79,0.0,651.0,0.004860084000000001,0
14205,13/02/2015 23:25,20.1,32.86333333,0.0,511.0,0.004783814,0
1470,3/02/2015 14:49,23.254,28.912,476.0,1160.8,0.005106541,1
3884,5/02/2015 14:10,22.23,25.82333333,454.0,777.3333332999999,0.0042807109999999995,0
13944,13/02/2015 19:04,21.15,32.29,0.0,521.5,0.005016528,0
416,2/02/2015 21:15,20.9175,22.9725,0.0,489.5,0.003509891,0
8135,8/02/2015 13:01,20.39,29.2,273.3333333,429.0,0.00432428,0
15537,14/02/2015 21:36,19.89,35.2,0.0,526.5,0.005059959,0
4661,6/02/2015 3:07,20.5,19.1,0.0,437.0,0.002841082,0
4099,5/02/2015 17:44,22.15,24.2225,433.0,892.0,0.003993996,1
3691,5/02/2015 10:57,22.075,26.365,464.0,1039.5,0.0043297629999999995,1
6271,7/02/2015 5:57,19.7,19.39,0.0,448.0,0.0027444540000000003,0
11237,11/02/2015 21:56,20.7,29.29,0.0,489.0,0.004422041,0
14934,14/02/2015 11:34,20.675,35.24,48.5,498.25,0.005319762,0
8679,8/02/2015 22:05,19.5,27.6,0.0,445.66666669999995,0.00386517,0
14174,13/02/2015 22:53,20.1,31.79,0.0,509.0,0.00462641,0
12320,12/02/2015 16:00,22.5,25.89,37.0,544.0,0.004363405,0
14895,14/02/2015 10:54,20.56666667,35.86333333,260.3333333,515.3333333,0.005378325,0
1358,3/02/2015 12:56,23.02,26.16,650.0,1004.4,0.004551524,1
9788,9/02/2015 16:34,22.1,38.8,447.0,2012.75,0.0064027269999999996,1
7464,8/02/2015 1:50,19.56666667,30.39,0.0,439.66666669999995,0.004276371,0
16649,15/02/2015 16:08,21.29,31.66666667,28.75,663.75,0.004961701,0
4467,5/02/2015 23:53,20.29,21.29,0.0,443.0,0.003127468,0
8111,8/02/2015 12:36,19.7,30.15,90.5,422.0,0.004277895,0
210,2/02/2015 17:49,22.478,24.87,419.0,804.6,0.004184704,0
335,2/02/2015 19:53,21.1,23.575,0.0,545.75,0.0036433529999999998,0
10871,11/02/2015 15:51,21.89,30.35666667,429.0,805.3333332999999,0.004934099,1
8299,8/02/2015 15:45,19.89,26.39,37.0,418.75,0.003785823,0
9989,9/02/2015 19:54,20.66666667,35.26,0.0,1019.333333,0.005320051,0
1696,3/02/2015 18:35,22.025,29.525,0.0,1085.75,0.0048378729999999995,0
10005,9/02/2015 20:10,20.55,35.0,0.0,956.0,0.0052423240000000005,0
5585,6/02/2015 18:30,21.2,20.2,0.0,666.5,0.003138461,0
2571,4/02/2015 9:10,21.5,26.0,534.0,849.25,0.00412105,1
14204,13/02/2015 23:23,20.1,32.845,0.0,508.5,0.004781125,0
11606,12/02/2015 4:06,20.6,24.8,0.0,584.0,0.0037169720000000002,0
12553,12/02/2015 19:53,21.29,27.7,0.0,568.0,0.00433585,0
8831,9/02/2015 0:36,19.445,26.89,0.0,462.5,0.003752202,0
15410,14/02/2015 19:30,19.79,35.4,0.0,519.0,0.005057224,0
15510,14/02/2015 21:10,20.0,35.26,0.0,534.3333333,0.005103608,0
7135,7/02/2015 20:21,20.0,25.2,0.0,447.0,0.0036389829999999997,0
14744,14/02/2015 8:23,19.84,36.895,0.0,502.0,0.005289126999999999,0
7105,7/02/2015 19:51,20.0,24.745,0.0,441.5,0.003572902,0
4634,6/02/2015 2:39,20.5,19.29,0.0,431.5,0.0028694740000000003,0
6390,7/02/2015 7:56,19.6,19.39,0.0,450.5,0.0027273859999999996,0
9490,9/02/2015 11:36,21.32333333,33.16333333,479.0,1441.0,0.005208892,1
2646,4/02/2015 10:25,24.1,26.154,775.0,1194.0,0.0048589290000000005,1
10482,10/02/2015 4:08,20.2,32.9,0.0,444.0,0.004819147,0
9237,9/02/2015 7:23,19.39,26.0,0.0,463.0,0.0036148240000000004,0
5108,6/02/2015 10:34,21.29,21.2,459.0,827.5,0.0033129929999999998,1
2664,4/02/2015 10:43,24.40833333,25.68166667,798.0,1124.0,0.0048602079999999995,1
11356,11/02/2015 23:55,20.55,26.995,0.0,502.5,0.004035551,0
7276,7/02/2015 22:41,19.7,28.445,0.0,438.5,0.004034409,0
3558,5/02/2015 8:44,21.32333333,24.29,434.0,737.0,0.0038066470000000002,1
12082,12/02/2015 12:02,24.0,22.6,283.0,770.0,0.004168931,0
8133,8/02/2015 12:59,20.34,29.2,273.0,427.5,0.004310853,0
39,2/02/2015 14:57,23.6,27.79,473.0,1021.0,0.005011149,1
15653,14/02/2015 23:32,20.0,35.7,0.0,530.5,0.0051678240000000005,0
16558,15/02/2015 14:38,21.9175,30.6,62.0,677.25,0.00498239,0
14715,14/02/2015 7:54,19.65,37.645,0.0,508.5,0.005333757,0
14142,13/02/2015 22:21,20.2,31.6,0.0,513.0,0.004627308,0
4458,5/02/2015 23:44,20.29,21.29,0.0,445.0,0.003127468,0
4155,5/02/2015 18:40,21.29,22.6,0.0,666.5,0.0035330179999999997,0
639,3/02/2015 0:58,20.525,22.2675,0.0,452.66666669999995,0.0033198959999999997,0
4748,6/02/2015 4:34,20.39,18.7,0.0,439.0,0.0027624109999999998,0
13611,13/02/2015 13:31,23.865,25.4725,229.5,547.5,0.004664528,0
14608,14/02/2015 6:08,19.5,38.59,0.0,502.5,0.005417641,0
10632,10/02/2015 6:38,20.13333333,33.09,0.0,451.0,0.0048270890000000006,0
6851,7/02/2015 15:36,21.6,18.575,55.0,440.5,0.0029567409999999997,0
12284,12/02/2015 15:23,22.89,25.6,72.0,566.0,0.004418226,0
13741,13/02/2015 15:40,22.6,29.125,479.0,580.75,0.0049430970000000005,1
2537,4/02/2015 8:36,21.0,25.39,444.0,718.0,0.003901421,0
11867,12/02/2015 8:26,20.6,22.1975,10.0,1018.0,0.003324829,0
12881,13/02/2015 1:21,21.0,24.76666667,0.0,571.6666667000001,0.0038050540000000004,0
7859,8/02/2015 8:25,19.23,31.13333333,14.0,428.0,0.004290230999999999,0
2599,4/02/2015 9:38,22.56666667,25.6,648.6666667000001,942.1666667000002,0.00433182,1
13354,13/02/2015 9:14,21.7,25.84,516.0,578.5,0.004146284,1
6173,7/02/2015 4:19,19.79,19.29,0.0,440.0,0.002745599,0
15393,14/02/2015 19:13,19.79,35.4,0.0,523.0,0.005057224,0
15789,15/02/2015 1:49,20.0,34.7,0.0,545.0,0.0050218979999999995,0
10478,10/02/2015 4:04,20.2,32.9,0.0,446.0,0.004819147,0
6733,7/02/2015 13:38,22.92666667,16.89,202.0,446.33333330000005,0.002914462,0
7311,7/02/2015 23:17,19.7,29.05,0.0,437.5,0.0041207859999999995,0
10908,11/02/2015 16:27,21.89,30.075,438.0,772.5,0.0048879579999999995,1
8435,8/02/2015 18:01,19.34,27.29,0.0,422.5,0.003783403,0
10805,10/02/2015 9:30,21.1,36.095,433.0,798.5,0.005595639,1
10630,10/02/2015 6:36,20.15,33.09,0.0,446.0,0.004832109,0
810,3/02/2015 3:49,20.5,22.478,0.0,430.8,0.003346255,0
2930,4/02/2015 22:15,21.39,25.7,0.0,479.0,0.004045656,0
9515,9/02/2015 12:01,21.4725,33.5675,464.0,1458.75,0.005321747,1
13134,13/02/2015 5:34,20.79,24.96666667,0.0,566.0,0.0037864340000000004,0
2671,4/02/2015 17:57,23.1,27.2,419.0,701.6666667000001,0.004756993,1
5996,7/02/2015 1:21,19.945,18.7,0.0,438.5,0.0026870759999999996,0
16412,15/02/2015 12:11,22.675,28.7675,316.75,635.5,0.0049043970000000004,0
8539,8/02/2015 19:45,19.29,27.7,0.0,437.0,0.003828582,0
7678,8/02/2015 5:23,19.26,31.56666667,0.0,437.0,0.0043585590000000006,0
14735,14/02/2015 8:15,19.79,37.09,0.0,507.5,0.005300713,0
9558,9/02/2015 12:43,21.39,33.9,489.0,1340.0,0.005347585,1
1534,3/02/2015 15:53,22.89,30.89,465.25,1385.25,0.005339048000000001,1
4832,6/02/2015 5:57,20.29,18.79,0.0,437.0,0.0027585929999999997,0
10786,10/02/2015 9:11,20.79,34.82666667,433.0,636.0,0.005294526,1
16333,15/02/2015 10:53,21.73,29.29,85.66666667,631.6666667000001,0.004712757,0
6593,7/02/2015 11:19,22.445,17.65,353.0,458.0,0.0029580870000000003,0
2163,4/02/2015 2:22,20.65,25.075,0.0,498.5,0.00377011,0
6274,7/02/2015 6:00,19.745,19.39,0.0,443.0,0.002752165,0
12089,12/02/2015 12:08,24.0,22.7,287.0,756.3333332999999,0.004187502,0
14333,14/02/2015 1:33,19.85666667,35.66333333,0.0,503.66666669999995,0.005116438,0
16432,15/02/2015 12:32,23.0,28.5,322.0,637.0,0.004955853,0
15940,15/02/2015 4:20,20.1,32.7,0.0,551.5,0.004759856,0
7441,8/02/2015 1:27,19.5,30.1,0.0,442.0,0.00421765,0
720,3/02/2015 2:19,20.5,22.29,0.0,439.0,0.003318119,0
7891,8/02/2015 8:57,19.2225,31.15,12.0,442.25,0.004290524,0
323,2/02/2015 19:41,21.2,23.79,0.0,567.3333332999999,0.003699555,0
12877,13/02/2015 1:17,21.0,24.65,0.0,575.0,0.003787021,0
5344,6/02/2015 14:30,22.06666667,20.06666667,562.0,766.0,0.0032882759999999997,1
11019,11/02/2015 18:19,21.79,28.525,419.0,595.25,0.004605742,1
136,2/02/2015 16:34,22.7,26.34,444.0,948.0,0.004494423,1
12380,12/02/2015 16:59,22.0,27.525,429.0,606.75,0.004500866,1
13755,13/02/2015 15:55,22.39,29.79,472.66666669999995,601.3333332999999,0.0049922429999999995,1
14401,14/02/2015 2:41,19.745,36.4,0.0,508.0,0.005186652,0
7721,8/02/2015 6:07,19.23,31.63333333,0.0,434.33333330000005,0.004359615,0
13165,13/02/2015 6:04,20.76,25.19666667,0.0,553.3333332999999,0.0038144340000000002,0
1297,3/02/2015 11:55,22.2,27.58,543.0,1101.75,0.004565644000000001,1
15624,14/02/2015 23:04,20.0,35.79,0.0,535.0,0.0051809609999999996,0
473,2/02/2015 22:12,20.745,22.6,0.0,471.5,0.003415998,0
10316,10/02/2015 1:21,20.29,32.9,0.0,471.0,0.004846247,0
11115,11/02/2015 19:54,21.0,29.945,0.0,522.5,0.004606525,0
2523,4/02/2015 8:22,20.87333333,25.37333333,437.66666669999995,659.3333332999999,0.003868403,1
10954,11/02/2015 17:13,21.945,30.3975,433.0,805.75,0.004957535,1
9414,9/02/2015 10:20,20.79,31.8925,429.0,1157.5,0.004844984,1
3481,5/02/2015 7:27,20.7,22.5,0.0,454.0,0.003391335,0
799,3/02/2015 3:38,20.5,22.42666667,0.0,436.66666669999995,0.003338572,0
11865,12/02/2015 8:25,20.6,22.245,14.0,781.5,0.0033319820000000003,0
8458,8/02/2015 18:23,19.29,27.5,0.0,426.0,0.00380077,0
637,3/02/2015 0:55,20.575,22.2,0.0,448.25,0.0033200559999999996,0
8841,9/02/2015 0:47,19.39,26.79,0.0,467.0,0.003725317,0
839,3/02/2015 4:18,20.39,22.46333333,0.0,434.33333330000005,0.003321308,0
9333,9/02/2015 8:58,19.7,27.96333333,393.6666667,534.3333333,0.0039656579999999995,1
12476,12/02/2015 18:36,21.745,28.1,0.0,591.0,0.004524071,0
14103,13/02/2015 21:42,20.29,31.2,0.0,508.0,0.004593983,0
9078,9/02/2015 4:44,19.29,26.89,0.0,463.66666669999995,0.0037159579999999997,0
16723,15/02/2015 17:23,20.7,32.2225,14.0,678.5,0.004868239,0
5878,6/02/2015 23:23,19.89,18.79,0.0,439.0,0.002690836,0
13859,13/02/2015 17:38,21.32333333,32.32666667,433.0,583.0,0.0050764059999999995,1
6221,7/02/2015 5:06,19.73,19.39,0.0,444.66666669999995,0.002749593,0
236,2/02/2015 18:15,22.26,24.82333333,0.0,762.3333332999999,0.0041214170000000005,0
438,2/02/2015 21:36,20.89,22.84,0.0,483.5,0.003483602,0
5825,6/02/2015 22:31,20.0,18.89,0.0,439.0,0.002723803,0
11609,12/02/2015 4:08,20.6,24.34,0.0,577.0,0.003647623,0
10790,10/02/2015 9:16,20.89,35.32,433.0,669.5,0.005403613000000001,1
9863,9/02/2015 17:49,22.1,38.2,433.0,1880.0,0.006302711999999999,1
16022,15/02/2015 5:42,20.1,32.29,0.0,568.5,0.004699725,0
11653,12/02/2015 4:53,20.6,23.55,0.0,565.0,0.003528561,0
888,3/02/2015 5:06,20.39,22.5,0.0,435.25,0.003326758,0
14404,14/02/2015 2:44,19.79,36.4,0.0,501.0,0.005201278,0
8581,8/02/2015 20:26,19.39,27.5,0.0,437.0,0.0038246540000000002,0
4572,6/02/2015 1:38,20.34,20.05,0.0,438.5,0.0029536059999999997,0
13900,13/02/2015 18:20,21.39,32.4,0.0,564.0,0.005109023,0
16102,15/02/2015 7:01,20.0,32.0,0.0,585.0,0.004628238,0
6520,7/02/2015 10:06,21.2,18.6,270.0,461.66666669999995,0.002888716,0
13126,13/02/2015 5:25,20.79,24.69666667,0.0,569.0,0.003745239,0
9884,9/02/2015 18:10,22.0,37.56,0.0,1737.0,0.006158027,0
6643,7/02/2015 12:08,22.89,17.625,341.0,457.0,0.003035129,0
12497,12/02/2015 18:56,21.6,28.0,0.0,584.0,0.004467775,0
11437,12/02/2015 1:17,20.6,26.3,0.0,527.75,0.0039432140000000004,0
15601,14/02/2015 22:40,19.89,36.0,0.0,528.5,0.005175915,0
8467,8/02/2015 18:33,19.39,27.39,0.0,437.0,0.003809261,0
16072,15/02/2015 6:32,20.0,32.2,0.0,577.0,0.0046573809999999995,0
5015,6/02/2015 9:01,20.9175,19.79,433.0,642.0,0.003021285,1
165,2/02/2015 17:04,22.6,25.0,433.0,832.0,0.004238230999999999,1
8422,8/02/2015 17:48,19.39,27.2,0.0,424.0,0.0037826759999999996,0
7912,8/02/2015 9:17,19.2675,31.0,13.5,436.5,0.004281792,0
8162,8/02/2015 13:27,20.7,27.76,89.0,423.66666669999995,0.004189494,0
14628,14/02/2015 6:28,19.55,39.09,0.0,503.0,0.005505694,0
12981,13/02/2015 3:01,20.89,24.745,0.0,573.5,0.00377592,0
7874,8/02/2015 8:39,19.2,31.1,6.0,431.5,0.004277545,0
6021,7/02/2015 1:46,19.89,18.79,0.0,439.0,0.002690836,0
1279,3/02/2015 11:38,22.2,27.79,546.5,1161.0,0.004600665,1
8829,9/02/2015 0:35,19.445,26.89,0.0,459.5,0.003752202,0
13395,13/02/2015 9:55,22.575,24.82,740.0,569.0,0.004201084,1
3802,5/02/2015 12:48,22.625,26.525,584.5,1043.0,0.004505515999999999,1
8172,8/02/2015 13:38,20.7,27.46333333,133.3333333,425.0,0.004144424,0
15620,14/02/2015 22:59,20.0,35.79,0.0,534.0,0.0051809609999999996,0
2621,4/02/2015 10:00,23.31,25.6,719.2,1031.0,0.004532732,1
738,3/02/2015 2:37,20.5,22.29,0.0,438.2,0.003318119,0
